Running on cuda:0
[2018-09-22 16:38] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 3609.43, Accuracy = 0.12, Loss = 7.616
[2018-09-22 16:39] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 5042.04, Accuracy = 1.00, Loss = 0.058
[2018-09-22 16:39] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 4499.91, Accuracy = 0.99, Loss = 0.099
[2018-09-22 16:39] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 4549.48, Accuracy = 0.99, Loss = 0.101
[2018-09-22 16:39] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 4540.94, Accuracy = 1.00, Loss = 0.049
[2018-09-22 16:39] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 4448.46, Accuracy = 1.00, Loss = 0.033
[2018-09-22 16:39] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 4489.86, Accuracy = 1.00, Loss = 0.052
[2018-09-22 16:39] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 4494.15, Accuracy = 0.98, Loss = 0.094
[2018-09-22 16:39] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 4486.19, Accuracy = 0.99, Loss = 0.045
[2018-09-22 16:39] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 4527.58, Accuracy = 0.99, Loss = 0.035
[2018-09-22 16:39] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 4502.97, Accuracy = 1.00, Loss = 0.035
[2018-09-22 16:39] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 4478.81, Accuracy = 1.00, Loss = 0.033
[2018-09-22 16:39] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 4489.00, Accuracy = 0.99, Loss = 0.060
[2018-09-22 16:39] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 4504.06, Accuracy = 0.99, Loss = 0.058
[2018-09-22 16:39] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 4476.16, Accuracy = 0.99, Loss = 0.043
[2018-09-22 16:39] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 4502.89, Accuracy = 1.00, Loss = 0.047
[2018-09-22 16:39] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 4559.88, Accuracy = 0.99, Loss = 0.049
[2018-09-22 16:39] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 4493.77, Accuracy = 0.98, Loss = 0.151
[2018-09-22 16:39] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 4504.67, Accuracy = 1.00, Loss = 0.033
[2018-09-22 16:39] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 4499.76, Accuracy = 1.00, Loss = 0.034
[2018-09-22 16:39] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 4468.60, Accuracy = 0.98, Loss = 0.044
[2018-09-22 16:39] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 4531.36, Accuracy = 1.00, Loss = 0.037
[2018-09-22 16:39] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 4460.25, Accuracy = 0.99, Loss = 0.030
[2018-09-22 16:39] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 4481.77, Accuracy = 1.00, Loss = 0.031
[2018-09-22 16:39] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 4460.88, Accuracy = 0.99, Loss = 0.041
[2018-09-22 16:39] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 4432.74, Accuracy = 1.00, Loss = 0.027
[2018-09-22 16:39] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 4498.21, Accuracy = 1.00, Loss = 0.027
[2018-09-22 16:39] Train Step 2360/10000, Batch Size = 128, Examples/Sec = 4538.87, Accuracy = 0.99, Loss = 0.031
[2018-09-22 16:39] Train Step 2370/10000, Batch Size = 128, Examples/Sec = 4755.07, Accuracy = 1.00, Loss = 0.036
[2018-09-22 16:39] Train Step 2380/10000, Batch Size = 128, Examples/Sec = 4941.24, Accuracy = 1.00, Loss = 0.015
[2018-09-22 16:39] Train Step 2390/10000, Batch Size = 128, Examples/Sec = 4760.25, Accuracy = 1.00, Loss = 0.027
[2018-09-22 16:39] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 4875.02, Accuracy = 0.99, Loss = 0.041
[2018-09-22 16:39] Train Step 2410/10000, Batch Size = 128, Examples/Sec = 4781.88, Accuracy = 1.00, Loss = 0.025
[2018-09-22 16:39] Train Step 2420/10000, Batch Size = 128, Examples/Sec = 4884.86, Accuracy = 1.00, Loss = 0.020
[2018-09-22 16:39] Train Step 2430/10000, Batch Size = 128, Examples/Sec = 4870.59, Accuracy = 1.00, Loss = 0.020
[2018-09-22 16:39] Train Step 2440/10000, Batch Size = 128, Examples/Sec = 5149.50, Accuracy = 0.98, Loss = 0.061
[2018-09-22 16:39] Train Step 2450/10000, Batch Size = 128, Examples/Sec = 4802.75, Accuracy = 1.00, Loss = 0.029
[2018-09-22 16:39] Train Step 2460/10000, Batch Size = 128, Examples/Sec = 5196.65, Accuracy = 1.00, Loss = 0.019
[2018-09-22 16:39] Train Step 2470/10000, Batch Size = 128, Examples/Sec = 4926.55, Accuracy = 1.00, Loss = 0.013
[2018-09-22 16:39] Train Step 2480/10000, Batch Size = 128, Examples/Sec = 5069.55, Accuracy = 0.97, Loss = 0.099
[2018-09-22 16:39] Train Step 2490/10000, Batch Size = 128, Examples/Sec = 4862.26, Accuracy = 0.98, Loss = 0.061
[2018-09-22 16:39] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 5215.78, Accuracy = 0.99, Loss = 0.026
[2018-09-22 16:39] Train Step 2510/10000, Batch Size = 128, Examples/Sec = 4816.89, Accuracy = 0.99, Loss = 0.025
[2018-09-22 16:39] Train Step 2520/10000, Batch Size = 128, Examples/Sec = 5115.54, Accuracy = 1.00, Loss = 0.014
[2018-09-22 16:39] Train Step 2530/10000, Batch Size = 128, Examples/Sec = 4737.40, Accuracy = 1.00, Loss = 0.014
[2018-09-22 16:39] Train Step 2540/10000, Batch Size = 128, Examples/Sec = 4989.37, Accuracy = 1.00, Loss = 0.014
[2018-09-22 16:39] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 4798.72, Accuracy = 1.00, Loss = 0.026
[2018-09-22 16:39] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 4962.89, Accuracy = 0.98, Loss = 0.052
[2018-09-22 16:39] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 4801.16, Accuracy = 1.00, Loss = 0.016
[2018-09-22 16:39] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 5142.59, Accuracy = 1.00, Loss = 0.022
[2018-09-22 16:39] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 4900.78, Accuracy = 1.00, Loss = 0.019
[2018-09-22 16:40] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 5087.18, Accuracy = 1.00, Loss = 0.015
[2018-09-22 16:40] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 5221.46, Accuracy = 0.99, Loss = 0.023
[2018-09-22 16:40] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 5184.55, Accuracy = 1.00, Loss = 0.016
[2018-09-22 16:40] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 5156.17, Accuracy = 1.00, Loss = 0.011
[2018-09-22 16:40] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 5272.12, Accuracy = 0.98, Loss = 0.068
[2018-09-22 16:40] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 5171.72, Accuracy = 1.00, Loss = 0.020
[2018-09-22 16:40] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 5362.22, Accuracy = 1.00, Loss = 0.015
[2018-09-22 16:40] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 4849.96, Accuracy = 1.00, Loss = 0.010
[2018-09-22 16:40] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 4559.57, Accuracy = 1.00, Loss = 0.012
[2018-09-22 16:40] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 4532.85, Accuracy = 1.00, Loss = 0.016
[2018-09-22 16:40] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 4548.98, Accuracy = 1.00, Loss = 0.014
[2018-09-22 16:40] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 4584.53, Accuracy = 1.00, Loss = 0.010
[2018-09-22 16:40] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 4818.44, Accuracy = 1.00, Loss = 0.009
[2018-09-22 16:40] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 4994.57, Accuracy = 1.00, Loss = 0.016
[2018-09-22 16:40] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 4871.52, Accuracy = 1.00, Loss = 0.010
[2018-09-22 16:40] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 4801.34, Accuracy = 1.00, Loss = 0.010
[2018-09-22 16:40] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 5112.13, Accuracy = 1.00, Loss = 0.012
[2018-09-22 16:40] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 4897.79, Accuracy = 1.00, Loss = 0.008
[2018-09-22 16:40] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 5009.62, Accuracy = 1.00, Loss = 0.008
[2018-09-22 16:40] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 4859.13, Accuracy = 1.00, Loss = 0.009
[2018-09-22 16:40] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 4882.20, Accuracy = 1.00, Loss = 0.011
[2018-09-22 16:40] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 5054.00, Accuracy = 1.00, Loss = 0.007
[2018-09-22 16:40] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 5178.30, Accuracy = 1.00, Loss = 0.009
[2018-09-22 16:40] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 5215.88, Accuracy = 0.98, Loss = 0.069
[2018-09-22 16:40] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 5027.49, Accuracy = 1.00, Loss = 0.016
[2018-09-22 16:40] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 5086.22, Accuracy = 1.00, Loss = 0.012
[2018-09-22 16:40] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 5151.42, Accuracy = 1.00, Loss = 0.009
[2018-09-22 16:40] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 5245.49, Accuracy = 1.00, Loss = 0.008
[2018-09-22 16:40] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 5373.12, Accuracy = 1.00, Loss = 0.010
[2018-09-22 16:40] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 5341.73, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 5254.12, Accuracy = 1.00, Loss = 0.008
[2018-09-22 16:40] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 5273.88, Accuracy = 1.00, Loss = 0.008
[2018-09-22 16:40] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 5022.46, Accuracy = 1.00, Loss = 0.011
[2018-09-22 16:40] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 5089.31, Accuracy = 0.99, Loss = 0.043
[2018-09-22 16:40] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 5113.88, Accuracy = 1.00, Loss = 0.012
[2018-09-22 16:40] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 5120.76, Accuracy = 1.00, Loss = 0.009
[2018-09-22 16:40] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 5250.16, Accuracy = 1.00, Loss = 0.009
[2018-09-22 16:40] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 5230.11, Accuracy = 1.00, Loss = 0.009
[2018-09-22 16:40] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 4966.89, Accuracy = 1.00, Loss = 0.008
[2018-09-22 16:40] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 5050.34, Accuracy = 1.00, Loss = 0.008
[2018-09-22 16:40] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 5290.15, Accuracy = 1.00, Loss = 0.012
[2018-09-22 16:40] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 5107.22, Accuracy = 1.00, Loss = 0.008
[2018-09-22 16:40] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 5143.23, Accuracy = 1.00, Loss = 0.009
[2018-09-22 16:40] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 5172.42, Accuracy = 1.00, Loss = 0.007
[2018-09-22 16:40] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 5236.44, Accuracy = 1.00, Loss = 0.006
[2018-09-22 16:40] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 5065.25, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 5215.07, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 5150.58, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 5399.49, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 4981.40, Accuracy = 1.00, Loss = 0.006
[2018-09-22 16:40] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 5057.71, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 5443.39, Accuracy = 1.00, Loss = 0.007
[2018-09-22 16:40] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 5290.72, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 5061.86, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 5077.61, Accuracy = 1.00, Loss = 0.006
[2018-09-22 16:40] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 5344.34, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 4999.26, Accuracy = 1.00, Loss = 0.011
[2018-09-22 16:40] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 5077.95, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 5258.59, Accuracy = 1.00, Loss = 0.006
[2018-09-22 16:40] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 5119.15, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 5190.52, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 5186.16, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 5128.25, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 5115.25, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 5241.29, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 5127.95, Accuracy = 1.00, Loss = 0.006
[2018-09-22 16:40] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 5138.31, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 5225.83, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 5005.51, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 5182.70, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 5357.08, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 5313.87, Accuracy = 0.98, Loss = 0.052
[2018-09-22 16:40] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 5205.36, Accuracy = 0.99, Loss = 0.037
[2018-09-22 16:40] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 5128.49, Accuracy = 0.99, Loss = 0.012
[2018-09-22 16:40] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 5288.69, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 5061.76, Accuracy = 1.00, Loss = 0.010
[2018-09-22 16:40] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 5130.40, Accuracy = 1.00, Loss = 0.006
[2018-09-22 16:40] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 5215.83, Accuracy = 1.00, Loss = 0.008
[2018-09-22 16:40] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 5157.51, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 5089.98, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 5202.89, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 5125.26, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 5226.80, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 5223.95, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 5070.80, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 5140.28, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 5312.50, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 5203.90, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 5264.47, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 5191.17, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 4991.36, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 5124.33, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 5163.21, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 5137.67, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 5152.71, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 5137.82, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 5324.25, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 5169.28, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 5064.44, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 5147.72, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 5109.65, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 5083.96, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 5149.05, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 5247.90, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 5367.05, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 5148.41, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 5100.38, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 5110.72, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 5217.86, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 5142.24, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 5277.05, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 5398.94, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:40] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 5371.88, Accuracy = 1.00, Loss = 0.001
[2018-09-22 16:40] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 5327.42, Accuracy = 0.99, Loss = 0.028
[2018-09-22 16:40] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 5145.15, Accuracy = 0.99, Loss = 0.043
[2018-09-22 16:40] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 5221.87, Accuracy = 0.98, Loss = 0.085
[2018-09-22 16:40] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 5146.04, Accuracy = 1.00, Loss = 0.006
[2018-09-22 16:40] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 5007.98, Accuracy = 1.00, Loss = 0.007
[2018-09-22 16:40] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 4991.73, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 5179.55, Accuracy = 0.98, Loss = 0.086
[2018-09-22 16:40] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 5346.84, Accuracy = 1.00, Loss = 0.009
[2018-09-22 16:40] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 5347.11, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 5007.00, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 5096.50, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 5202.74, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 5264.32, Accuracy = 1.00, Loss = 0.006
[2018-09-22 16:40] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 5149.69, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 5173.81, Accuracy = 1.00, Loss = 0.004
[2018-09-22 16:40] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 5213.76, Accuracy = 1.00, Loss = 0.015
[2018-09-22 16:40] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 5157.66, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 5275.96, Accuracy = 1.00, Loss = 0.005
[2018-09-22 16:40] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 5228.48, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3920/10000, Batch Size = 128, Examples/Sec = 5190.17, Accuracy = 1.00, Loss = 0.003
[2018-09-22 16:40] Train Step 3930/10000, Batch Size = 128, Examples/Sec = 5233.02, Accuracy = 1.00, Loss = 0.002
[2018-09-22 16:40] Train Step 3940/10000, Batch Size = 128, Examples/Sec = 5158.10, Accuracy = 1.00, Loss = 0.002
