Running on cuda:0
[2018-09-23 01:03] Train Step 0000/10000, Batch Size = 128, Examples/Sec = 4024.13, Accuracy = 0.03, Loss = 7.153
[2018-09-23 01:04] Train Step 2100/10000, Batch Size = 128, Examples/Sec = 6357.94, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2110/10000, Batch Size = 128, Examples/Sec = 6565.62, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2120/10000, Batch Size = 128, Examples/Sec = 6593.76, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2130/10000, Batch Size = 128, Examples/Sec = 6575.84, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2140/10000, Batch Size = 128, Examples/Sec = 6645.02, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2150/10000, Batch Size = 128, Examples/Sec = 6383.34, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2160/10000, Batch Size = 128, Examples/Sec = 6376.14, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2170/10000, Batch Size = 128, Examples/Sec = 6674.93, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2180/10000, Batch Size = 128, Examples/Sec = 6671.61, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2190/10000, Batch Size = 128, Examples/Sec = 6503.51, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2200/10000, Batch Size = 128, Examples/Sec = 6510.37, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2210/10000, Batch Size = 128, Examples/Sec = 6383.80, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2220/10000, Batch Size = 128, Examples/Sec = 6417.37, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2230/10000, Batch Size = 128, Examples/Sec = 6477.77, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2240/10000, Batch Size = 128, Examples/Sec = 6369.56, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2250/10000, Batch Size = 128, Examples/Sec = 6490.61, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2260/10000, Batch Size = 128, Examples/Sec = 6410.71, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2270/10000, Batch Size = 128, Examples/Sec = 6389.72, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2280/10000, Batch Size = 128, Examples/Sec = 6436.14, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2290/10000, Batch Size = 128, Examples/Sec = 6260.08, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2300/10000, Batch Size = 128, Examples/Sec = 6364.42, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2310/10000, Batch Size = 128, Examples/Sec = 6599.76, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2320/10000, Batch Size = 128, Examples/Sec = 6755.05, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2330/10000, Batch Size = 128, Examples/Sec = 6351.25, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2340/10000, Batch Size = 128, Examples/Sec = 6442.24, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2350/10000, Batch Size = 128, Examples/Sec = 6309.74, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2360/10000, Batch Size = 128, Examples/Sec = 6520.80, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2370/10000, Batch Size = 128, Examples/Sec = 6339.47, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2380/10000, Batch Size = 128, Examples/Sec = 6704.18, Accuracy = 0.26, Loss = 4.670
[2018-09-23 01:04] Train Step 2390/10000, Batch Size = 128, Examples/Sec = 6309.15, Accuracy = 0.71, Loss = 0.798
[2018-09-23 01:04] Train Step 2400/10000, Batch Size = 128, Examples/Sec = 6731.08, Accuracy = 0.84, Loss = 0.462
[2018-09-23 01:04] Train Step 2410/10000, Batch Size = 128, Examples/Sec = 6831.72, Accuracy = 0.84, Loss = 0.515
[2018-09-23 01:04] Train Step 2420/10000, Batch Size = 128, Examples/Sec = 6293.84, Accuracy = 0.93, Loss = 0.253
[2018-09-23 01:04] Train Step 2430/10000, Batch Size = 128, Examples/Sec = 6338.65, Accuracy = 0.75, Loss = 0.600
[2018-09-23 01:04] Train Step 2440/10000, Batch Size = 128, Examples/Sec = 6406.73, Accuracy = 0.88, Loss = 0.313
[2018-09-23 01:04] Train Step 2450/10000, Batch Size = 128, Examples/Sec = 6424.44, Accuracy = 0.75, Loss = 0.717
[2018-09-23 01:04] Train Step 2460/10000, Batch Size = 128, Examples/Sec = 6713.99, Accuracy = 0.95, Loss = 0.214
[2018-09-23 01:04] Train Step 2470/10000, Batch Size = 128, Examples/Sec = 6633.20, Accuracy = 0.98, Loss = 0.096
[2018-09-23 01:04] Train Step 2480/10000, Batch Size = 128, Examples/Sec = 6923.08, Accuracy = 1.00, Loss = 0.041
[2018-09-23 01:04] Train Step 2490/10000, Batch Size = 128, Examples/Sec = 6936.94, Accuracy = 1.00, Loss = 0.029
[2018-09-23 01:04] Train Step 2500/10000, Batch Size = 128, Examples/Sec = 6326.70, Accuracy = 1.00, Loss = 0.023
[2018-09-23 01:04] Train Step 2510/10000, Batch Size = 128, Examples/Sec = 6450.37, Accuracy = 1.00, Loss = 0.018
[2018-09-23 01:04] Train Step 2520/10000, Batch Size = 128, Examples/Sec = 6586.32, Accuracy = 1.00, Loss = 0.011
[2018-09-23 01:04] Train Step 2530/10000, Batch Size = 128, Examples/Sec = 6306.48, Accuracy = 1.00, Loss = 0.011
[2018-09-23 01:04] Train Step 2540/10000, Batch Size = 128, Examples/Sec = 6329.31, Accuracy = 1.00, Loss = 0.009
[2018-09-23 01:04] Train Step 2550/10000, Batch Size = 128, Examples/Sec = 6514.00, Accuracy = 1.00, Loss = 0.006
[2018-09-23 01:04] Train Step 2560/10000, Batch Size = 128, Examples/Sec = 6427.74, Accuracy = 1.00, Loss = 0.005
[2018-09-23 01:04] Train Step 2570/10000, Batch Size = 128, Examples/Sec = 6653.58, Accuracy = 1.00, Loss = 0.006
[2018-09-23 01:04] Train Step 2580/10000, Batch Size = 128, Examples/Sec = 6376.37, Accuracy = 1.00, Loss = 0.005
[2018-09-23 01:04] Train Step 2590/10000, Batch Size = 128, Examples/Sec = 6453.24, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:04] Train Step 2600/10000, Batch Size = 128, Examples/Sec = 6847.84, Accuracy = 1.00, Loss = 0.004
[2018-09-23 01:04] Train Step 2610/10000, Batch Size = 128, Examples/Sec = 6474.49, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:04] Train Step 2620/10000, Batch Size = 128, Examples/Sec = 6445.57, Accuracy = 1.00, Loss = 0.003
[2018-09-23 01:04] Train Step 2630/10000, Batch Size = 128, Examples/Sec = 6397.57, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:04] Train Step 2640/10000, Batch Size = 128, Examples/Sec = 6595.22, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:04] Train Step 2650/10000, Batch Size = 128, Examples/Sec = 6460.46, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:04] Train Step 2660/10000, Batch Size = 128, Examples/Sec = 6568.35, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:04] Train Step 2670/10000, Batch Size = 128, Examples/Sec = 6490.69, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2680/10000, Batch Size = 128, Examples/Sec = 5615.51, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:04] Train Step 2690/10000, Batch Size = 128, Examples/Sec = 5554.16, Accuracy = 1.00, Loss = 0.002
[2018-09-23 01:04] Train Step 2700/10000, Batch Size = 128, Examples/Sec = 6689.15, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2710/10000, Batch Size = 128, Examples/Sec = 6386.30, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2720/10000, Batch Size = 128, Examples/Sec = 6863.86, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2730/10000, Batch Size = 128, Examples/Sec = 6710.80, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2740/10000, Batch Size = 128, Examples/Sec = 6863.60, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2750/10000, Batch Size = 128, Examples/Sec = 6832.94, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2760/10000, Batch Size = 128, Examples/Sec = 7114.36, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2770/10000, Batch Size = 128, Examples/Sec = 5745.31, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2780/10000, Batch Size = 128, Examples/Sec = 6850.46, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2790/10000, Batch Size = 128, Examples/Sec = 6782.18, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2800/10000, Batch Size = 128, Examples/Sec = 6835.03, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2810/10000, Batch Size = 128, Examples/Sec = 6941.16, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2820/10000, Batch Size = 128, Examples/Sec = 6633.44, Accuracy = 1.00, Loss = 0.001
[2018-09-23 01:04] Train Step 2830/10000, Batch Size = 128, Examples/Sec = 6915.32, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2840/10000, Batch Size = 128, Examples/Sec = 6775.68, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2850/10000, Batch Size = 128, Examples/Sec = 6394.75, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2860/10000, Batch Size = 128, Examples/Sec = 6857.29, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2870/10000, Batch Size = 128, Examples/Sec = 6863.69, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2880/10000, Batch Size = 128, Examples/Sec = 6603.90, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2890/10000, Batch Size = 128, Examples/Sec = 5882.10, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2900/10000, Batch Size = 128, Examples/Sec = 5695.22, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2910/10000, Batch Size = 128, Examples/Sec = 5586.76, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2920/10000, Batch Size = 128, Examples/Sec = 6025.42, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2930/10000, Batch Size = 128, Examples/Sec = 6205.17, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2940/10000, Batch Size = 128, Examples/Sec = 5627.58, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2950/10000, Batch Size = 128, Examples/Sec = 6115.26, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2960/10000, Batch Size = 128, Examples/Sec = 6391.55, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2970/10000, Batch Size = 128, Examples/Sec = 5976.12, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2980/10000, Batch Size = 128, Examples/Sec = 6151.91, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 2990/10000, Batch Size = 128, Examples/Sec = 6266.80, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3000/10000, Batch Size = 128, Examples/Sec = 6574.47, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3010/10000, Batch Size = 128, Examples/Sec = 6386.61, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3020/10000, Batch Size = 128, Examples/Sec = 6773.46, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3030/10000, Batch Size = 128, Examples/Sec = 6459.45, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3040/10000, Batch Size = 128, Examples/Sec = 6531.20, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3050/10000, Batch Size = 128, Examples/Sec = 6918.62, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3060/10000, Batch Size = 128, Examples/Sec = 6771.24, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3070/10000, Batch Size = 128, Examples/Sec = 6544.09, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3080/10000, Batch Size = 128, Examples/Sec = 6232.10, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3090/10000, Batch Size = 128, Examples/Sec = 6322.82, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3100/10000, Batch Size = 128, Examples/Sec = 6863.78, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3110/10000, Batch Size = 128, Examples/Sec = 6745.29, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3120/10000, Batch Size = 128, Examples/Sec = 6565.38, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3130/10000, Batch Size = 128, Examples/Sec = 6483.79, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3140/10000, Batch Size = 128, Examples/Sec = 6551.60, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3150/10000, Batch Size = 128, Examples/Sec = 6546.73, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3160/10000, Batch Size = 128, Examples/Sec = 6701.34, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3170/10000, Batch Size = 128, Examples/Sec = 6872.04, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3180/10000, Batch Size = 128, Examples/Sec = 6228.49, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3190/10000, Batch Size = 128, Examples/Sec = 6722.31, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3200/10000, Batch Size = 128, Examples/Sec = 5623.80, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3210/10000, Batch Size = 128, Examples/Sec = 6733.27, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3220/10000, Batch Size = 128, Examples/Sec = 6339.25, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3230/10000, Batch Size = 128, Examples/Sec = 6485.44, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:04] Train Step 3240/10000, Batch Size = 128, Examples/Sec = 6597.33, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3250/10000, Batch Size = 128, Examples/Sec = 6619.05, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3260/10000, Batch Size = 128, Examples/Sec = 6575.43, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3270/10000, Batch Size = 128, Examples/Sec = 6353.43, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3280/10000, Batch Size = 128, Examples/Sec = 6368.20, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3290/10000, Batch Size = 128, Examples/Sec = 8545.09, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3300/10000, Batch Size = 128, Examples/Sec = 6830.59, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3310/10000, Batch Size = 128, Examples/Sec = 6611.06, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3320/10000, Batch Size = 128, Examples/Sec = 6322.60, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3330/10000, Batch Size = 128, Examples/Sec = 6411.62, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3340/10000, Batch Size = 128, Examples/Sec = 6549.12, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3350/10000, Batch Size = 128, Examples/Sec = 6517.32, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3360/10000, Batch Size = 128, Examples/Sec = 6606.99, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3370/10000, Batch Size = 128, Examples/Sec = 6620.60, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3380/10000, Batch Size = 128, Examples/Sec = 6662.50, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3390/10000, Batch Size = 128, Examples/Sec = 6604.96, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3400/10000, Batch Size = 128, Examples/Sec = 6692.23, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3410/10000, Batch Size = 128, Examples/Sec = 6548.88, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3420/10000, Batch Size = 128, Examples/Sec = 6531.91, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3430/10000, Batch Size = 128, Examples/Sec = 6648.23, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3440/10000, Batch Size = 128, Examples/Sec = 6647.49, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3450/10000, Batch Size = 128, Examples/Sec = 6730.24, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3460/10000, Batch Size = 128, Examples/Sec = 6660.52, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3470/10000, Batch Size = 128, Examples/Sec = 6641.89, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3480/10000, Batch Size = 128, Examples/Sec = 6506.34, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3490/10000, Batch Size = 128, Examples/Sec = 6535.33, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3500/10000, Batch Size = 128, Examples/Sec = 6634.59, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3510/10000, Batch Size = 128, Examples/Sec = 6632.21, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3520/10000, Batch Size = 128, Examples/Sec = 6592.79, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3530/10000, Batch Size = 128, Examples/Sec = 6591.01, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3540/10000, Batch Size = 128, Examples/Sec = 6526.43, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3550/10000, Batch Size = 128, Examples/Sec = 6556.40, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3560/10000, Batch Size = 128, Examples/Sec = 6763.22, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3570/10000, Batch Size = 128, Examples/Sec = 6689.23, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3580/10000, Batch Size = 128, Examples/Sec = 6533.66, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3590/10000, Batch Size = 128, Examples/Sec = 6549.12, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3600/10000, Batch Size = 128, Examples/Sec = 6614.40, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3610/10000, Batch Size = 128, Examples/Sec = 6684.73, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3620/10000, Batch Size = 128, Examples/Sec = 6545.13, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3630/10000, Batch Size = 128, Examples/Sec = 6571.81, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3640/10000, Batch Size = 128, Examples/Sec = 6740.71, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3650/10000, Batch Size = 128, Examples/Sec = 6520.01, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3660/10000, Batch Size = 128, Examples/Sec = 6726.27, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3670/10000, Batch Size = 128, Examples/Sec = 6658.45, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3680/10000, Batch Size = 128, Examples/Sec = 6669.20, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3690/10000, Batch Size = 128, Examples/Sec = 6690.15, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3700/10000, Batch Size = 128, Examples/Sec = 6620.68, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3710/10000, Batch Size = 128, Examples/Sec = 6430.05, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3720/10000, Batch Size = 128, Examples/Sec = 6541.94, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3730/10000, Batch Size = 128, Examples/Sec = 6617.33, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3740/10000, Batch Size = 128, Examples/Sec = 6563.78, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3750/10000, Batch Size = 128, Examples/Sec = 6549.76, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3760/10000, Batch Size = 128, Examples/Sec = 6635.41, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3770/10000, Batch Size = 128, Examples/Sec = 6706.86, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3780/10000, Batch Size = 128, Examples/Sec = 6700.84, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3790/10000, Batch Size = 128, Examples/Sec = 6606.18, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3800/10000, Batch Size = 128, Examples/Sec = 6576.00, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3810/10000, Batch Size = 128, Examples/Sec = 6635.57, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3820/10000, Batch Size = 128, Examples/Sec = 6338.28, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3830/10000, Batch Size = 128, Examples/Sec = 6377.20, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3840/10000, Batch Size = 128, Examples/Sec = 6484.26, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3850/10000, Batch Size = 128, Examples/Sec = 6389.65, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3860/10000, Batch Size = 128, Examples/Sec = 6240.65, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3870/10000, Batch Size = 128, Examples/Sec = 6286.84, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3880/10000, Batch Size = 128, Examples/Sec = 5498.98, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3890/10000, Batch Size = 128, Examples/Sec = 5582.35, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3900/10000, Batch Size = 128, Examples/Sec = 5506.26, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3910/10000, Batch Size = 128, Examples/Sec = 5668.70, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3920/10000, Batch Size = 128, Examples/Sec = 5510.21, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3930/10000, Batch Size = 128, Examples/Sec = 5798.81, Accuracy = 1.00, Loss = 0.000
[2018-09-23 01:05] Train Step 3940/10000, Batch Size = 128, Examples/Sec = 5477.77, Accuracy = 1.00, Loss = 0.000
